MemberType,Name,DataType
function,GroupIterator_Create,IPCB_GroupIterator
procedure,GroupIterator_Destroy,(var AIterator : IPCB_GroupIterator)
procedure,GrowPolyshape,(ADist : Integer)
property,Handle,TPCBString
property,Identifier,TPCBString
property,IgnoreViolations,Boolean
property,InBoard,Boolean
property,InComponent,Boolean
property,InCoordinate,Boolean
property,Index,Word
property,InDimension,Boolean
property,InNet,Boolean
property,InPolygon,Boolean
property,InSelectionMemory[Index: Integer],Boolean
property,IntersectedRegionsCount,Integer
procedure,Invalidate,
procedure,InvalidateBoardRegions,
procedure,InvalidatePlane,(Layer : TV6_Layer)
property,IsAssyTestpoint_Bottom,Boolean
property,IsAssyTestpoint_Top,Boolean
property,IsElectricalPrim,Boolean
function,IsFreePrimitive,Boolean
function,IsHidden,Boolean
property,IsKeepout,Boolean
property,IslandAreaThreshold,Double
property,IsPreRoute,Boolean
function,IsSaveable,(AVer : TAdvPCBFileFormatVersion) : Boolean
property,IsTenting,Boolean
property,IsTenting_Bottom,Boolean
property,IsTenting_Top,Boolean
property,IsTestpoint_Bottom,Boolean
property,IsTestpoint_Top,Boolean
function,I_ObjectAddress,Pointer
property,Layer,TLayer
property,LayerUsed[L: TV6_Layer],Boolean
property,Layer_V6,TV6_Layer
property,MinTrack,TCoord
procedure,Mirror,(Axis : Integer, MirrOp : TMirrorOperation)
property,MiscFlag1,Boolean
property,MiscFlag2,Boolean
property,MiscFlag3,Boolean
property,MitreCorners,Boolean
property,Moveable,Boolean
procedure,MoveByXY,(AX : Integer, AY : Integer)
procedure,MoveToXY,(AX : Integer, AY : Integer)
property,Name,TPCBString
property,NeckWidthThreshold,TCoord
property,Net,IPCB_Net
property,ObeyPolygonCutout,Boolean
property,ObjectId,TObjectId
property,ObjectIDString,TPCBString
property,OptimalVoidRotation,Boolean
property,PadCacheRobotFlag,Boolean
property,PasteMaskExpansion,TCoord
property,PointCount,Integer
function,PointInPolygon,(HitX : Integer, HitY : Integer) : Boolean
property,Polygon,IPCB_Polygon
property,PolygonOutline,Boolean
property,PolygonType,TPolygonType
function,PolygonWithHoles_GeometricPolygon,(AObjectSet : TObjectSet) : IPCB_GeometricPolygon
property,PolyHatchStyle,TPolyHatchStyle
property,Poured,Boolean
property,PourIndex,Integer
property,PourOver,TPolygonPourOver
property,PowerPlaneClearance,TCoord
property,PowerPlaneConnectStyle,TPlaneConnectStyle
property,PowerPlaneReliefExpansion,TCoord
function,PrimitiveInsidePoly,(APrimitive : IPCB_Primitive) : Boolean
property,PrimitiveLock,Boolean
property,Rebuild,
procedure,RebuildRegion,(UseCutouts : Boolean, UseEmbeddedBoardCutouts : Boolean, UseRouteToolLayer : Boolean)
property,ReliefAirGap,TCoord
property,ReliefConductorWidth,TCoord
property,ReliefEntries,Integer
property,RemoveDead,Boolean
property,RemoveIslandsByArea,Boolean
property,RemoveNarrowNecks,Boolean
procedure,RemovePCBObject,(PCBObject : IPCB_Primitive)
function,Replicate,IPCB_Primitive
function,ReplicateWithChildren,IPCB_Primitive
function,RequiredParamterSpace,Integer
procedure,RotateAroundXY,(AX : Integer, AY : Integer, Angle : Double)
procedure,RotateBy,(Angle : Double)
property,Segments[I: Integer],TPolySegment
property,Selected,Boolean
procedure,Set3DLock,(AValue : Boolean, const APreferedRegion : IPCB_BoardRegion)
procedure,SetState_AutoNameInvalidate,
procedure,SetState_CopperPourInvalid,
procedure,SetState_CopperPourValid,
procedure,SetState_LayersUsedArray,
procedure,SetState_Preview,"(Enable : Boolean, Color : Cardinal, Opacity : Single, z : Integer, Height : Integer, sx : Single, sy : Single, SZ : Single)"
procedure,SetState_SelectedBendingLine,(const AValue : IPCB_BendingLine)
function,SetState_XSizeYSize,Boolean
property,SolderMaskExpansion,TCoord
procedure,SwapLayerPairs,
property,TearDrop,Boolean
property,TrackSize,TCoord
property,UnionIndex,Integer
property,UniqueId,TPCBString
property,Used,Boolean
property,UseOctagons,Boolean
property,UserRouted,Boolean
procedure,Validate,
property,ViewableObjectID,TViewableObjectID
property,x,TCoord
function,xBoundingRectangle,IDispatch
property,y,TCoord
