MemberType,Name,DataType
procedure,MoveToXY(AX : Integer; AY : Integer),
property,MultiLayerHighBits,Word
property,Name,TPCBString
property,Net,IPCB_Net
property,ObjectId,TObjectId
property,ObjectIDString,TPCBString
property,OwnerPart_ID,Integer
property,PadCacheRobotFlag,Boolean
property,PadIsOfExistOnAny,Boolean
property,PasteMaskExpansion,TCoord
property,PinDescriptor,TPCBString
property,PinPackageLength,TCoord
function,PlaneConnectionStyleForLayer(ALayer : TV6_Layer),TPlaneConnectionStyle
property,Plated,Boolean
property,Polygon,IPCB_Polygon
property,PolygonOutline,Boolean
property,PowerPlaneClearance,TCoord
property,PowerPlaneConnectStyle,TPlaneConnectStyle
property,PowerPlaneReliefExpansion,TCoord
property,ReliefAirGap,TCoord
property,ReliefConductorWidth,TCoord
property,ReliefEntries,Integer
function,RemovedPads,IPCB_SafeLayerToBoolean
procedure,RemoveUnusedPads(PreserveStartEnd : Boolean),
function,Replicate,IPCB_Primitive
function,RequiredParameterSpace,Integer
procedure,RestoreUnusedPads,
procedure,ReValidateSizeShape,
procedure,RotateAroundXY(AX : Integer; AY : Integer; Angle : Double),
procedure,RotateBy(Angle : Double),
property,Rotation,TAngle
property,Selected,Boolean
procedure,"SetState_Preview(Enable : Boolean; Color : Cardinal; Opacity : Single; z : Integer; Height : Integer; sx : Single; sy : Single; SZ : Single)",
procedure,SetState_SwapID_Gate(const AValue : WideString),
function,ShapeOnLayer[L: Integer],TShape
property,SolderMaskExpansion,TCoord
property,SolderMaskExpansionFromHoleEdge,Boolean
function,SolderMaskExpansionFromHoleEdgeWithRule,Boolean
function,SplitPlanes(DrillPlaneLayer: IDispatch),IPCB_SplitPlane
property,StackCRPctExOnLayer[ALayer: Integer],Double
property,StackCRPctOnLayer[L: Integer],Byte
property,StackCRSizeOnLayer[ALayer: Integer],TCoord
property,StackCRUsePercentOnLayer[ALayer: Integer],Boolean
property,StackShapeOnLayer[L: Integer],TShape
property,SwapID_Pad,TPCBString
property,SwapID_Part,TPCBString
property,SwapLayerPairs,
procedure,SwapMaskLayersIfNeeded,
property,SwappedPadName,TPCBString
property,TearDrop,Boolean
property,TemplateLink,IPCB_PadViaTemplateLink
property,TopShape,TShape
property,TopXSize,TCoord
property,TopYSize,TCoord
procedure,TransformFingerToCorner(ALayer : Integer),
property,UnionIndex,Integer
property,UniqueId,TPCBString
procedure,UntieCounterHoles,
procedure,UpdateCache,
procedure,UpdateCounterHoles,
procedure,UpdatePadStructureOnLayer(ALayer : Integer),
procedure,UpdateSizeForRoundedAndChamferedShapes(ALayer : Integer),
property,Used,Boolean
property,UserRouted,Boolean
procedure,ValidateSizeShape,
property,ViewableObjectID,TViewableObjectID
property,Width[L: TV6_Layer],TCoord
property,WidthOnLayer[L: TV6_Layer],TCoord
property,x,TCoord
property,XPadOffset[L: TV6_Layer],TCoord
property,XPadOffsetAll,TCoord
property,XSizeOnLayer[L: Integer],TCoord
property,XStackSizeOnLayer[L: Integer],TCoord
property,y,TCoord
property,YPadOffset[L: TV6_Layer],TCoord
property,YPadOffsetAll,TCoord
property,YSizeOnLayer[L: Integer],TCoord
property,YStackSizeOnLayer[L: Integer],TCoord
