MemberType,Name,DataType
function,SaveModelToFile,(FullPath : WideString) : Boolean
function,SaveModelToFileAsPartFullPath,(WideString) : Boolean
function,SaveModelToOccDocOcc,(IOCCDocument) : Boolean
property,Selected,Boolean
procedure,SetComponentPositionFrom,(ASource : IPCB_Component)
procedure,SetState_FacePosition,"(AFaceIdx : Integer, AU : Integer, AV : Integer, ARot : Double)"
procedure,SetState_LayersUsedArray,
procedure,SetState_Preview,"(Enable : Boolean, Color : Cardinal, Opacity : Single, z : Integer, Height : Integer, sx : Single, sy : Single, SZ : Single)"
function,SetState_XSizeYSize,Boolean
function,ShowLibraryIntExplorer,
property,SolderMaskExpansion,TCoord
property,SourceCompDesignItemID,TPCBString
property,SourceComponentLibrary,TPCBString
property,SourceDescription,TPCBString
property,SourceDesignator,TPCBString
property,SourceFootprintLibrary,TPCBString
property,SourceHierarchicalPath,TPCBString
property,SourceLibReference,TPCBString
property,SourceUniqueId,TPCBString
procedure,SwapLayerPairs,
property,TearDrop,Boolean
property,UnionIndex,Integer
property,UniqueId,TPCBString
property,Used,Boolean
property,UserRouted,Boolean
property,VaultGUID,TPCBString
property,ViewableObjectID,TViewableObjectID
property,x,TCoord
property,y,TCoord
