MemberType,Name,DataType
function,GetObjectAtCursor,"(ObjectSet : TObjectSet, LayerSet : TV6_LayerSet, StatusBarText : WideString) : IPCB_Primitive"
function,GetObjectAtXYAskUserIfAmbiguous,"(HX : Integer, HY : Integer, ObjectSet : TObjectSet, LayerSet : TV6_LayerSet, Action : TEditingAction) : IPCB_Primitive"
function,GetPadViaTemplateForPrimitive,(const APrimitive : IPCB_Primitive) : IPCB_PadViaTemplate
function,GetPCBComponentByRefDes,(Value : WideString) : IPCB_Component
function,GetPrimitiveCount,(AObjectSet : TObjectSet, LayerSet : TV6_LayerSet, AMethod : TIteratorMethod) : Integer
function,GetState_DesignatorDisplayMode,TDesignatorDisplayMode
function,GetState_LayerPairByLowLayer,(LowLay : TV6_Layer, HighLay : TV6_Layer) : IPCB_DrillLayerPair
function,GetState_MainGraphicalView,IPCB_GraphicalView
function,GetState_MeshViewMode,(Id : Integer) : TPCBMeshViewMode
procedure,GetState_SplitPlaneNetsbyOutl,(AStrings)
function,GetState_SwitchOutputCapabilityMode,Boolean
function,GetState_ViewConfigAsString,"(out ConfigType : WideString, out Config : WideString) : Boolean"
function,GetState_ViewConfigColor2D,(Layer : Integer) : Cardinal
function,GetState_ViewConfigColor3D,(Layer : Integer) : Cardinal
function,GetState_ViewConfigOpacity2D,(Layer : Integer, ObjectId : TObjectId) : Single
function,GetState_ViewConfigOpacity3D,(Layer : Integer) : Single
function,GetState_ZTopBottom,(out ZTop : Single, out ZBottom : Single)
procedure,GraphicallyInvalidate,
function,GraphicalView_ViewportRect,IDispatch
procedure,GraphicalView_ZoomOnRect,(x1 : Integer, y1 : Integer, x2 : Integer, y2 : Integer)
procedure,GraphicalView_ZoomRedraw,
property,Handle,TPCBString
property,HasServerDocument,Boolean
procedure,HideHoleSymbols,
procedure,HidePCBObject,(const PCBObject : IPCB_Primitive)
property,Identifier,TPCBString
property,InBoard,Boolean
property,InComponent,Boolean
property,InCoordinate,Boolean
property,Index,Word
property,InDimension,Boolean
property,InNet,Boolean
property,InPolygon,Boolean
property,InSelectionMemory[Index: Integer],Boolean
property,InternalPlane1NetName,TPCBString
property,InternalPlane2NetName,TPCBString
property,InternalPlane3NetName,TPCBString
property,InternalPlane4NetName,TPCBString
function,InternalPlaneLayerIterator,IPCB_LayerObjectIterator
property,InternalPlaneNetName[L : Integer],TPCBString
procedure,InvalidatePlane[L : TV6_Layer],
procedure,InvalidateScopeTester,
procedure,InvertPCBObject,(const PCBObject : IPCB_Primitive)
property,IsAssyTestpoint_Bottom,Boolean
property,IsAssyTestpoint_Top,Boolean
property,IsElectricalPrim,Boolean
function,IsEmptyHoleToleranceValue,(Value : Integer) : Boolean
function,IsFreePrimitive,Boolean
function,IsHidden,Boolean
property,IsKeepout,Boolean
property,IsPreRoute,Boolean
function,IsSaveable,(AVer : TAdvPCBFileFormatVersion) : Boolean
property,IsTenting,Boolean
property,IsTenting_Bottom,Boolean
property,IsTenting_Top,Boolean
property,IsTestpoint_Bottom,Boolean
property,IsTestpoint_Top,Boolean
function,I_ObjectAddress,Pointer
property,Layer,TLayer
property,LayerColor[L: TV6_Layer],TColorRef
property,LayerIsDisplayed[L: Integer],Boolean
property,LayerIsUsed[L: Integer],Boolean
function,LayerIterator,IPCB_LayerObjectIterator
function,LayerIterator_IncludeNonEditable,IPCB_LayerObjectIterator
function,LayerName,(L : Integer) : WideString
property,LayerPair[L: Integer],IPCB_DrillLayerPair
function,LayerPositionInSet,(LayerSet : TV6_LayerSet, ALayerObj : IPCB_LayerObject) : Integer
property,LayerStack,IPCB_LayerStack
property,LayerStack_V7,IPCB_LayerStack_V7
property,Layer_V6,TV6_Layer
procedure,LinkToTemplate,(const APrimitive : IPCB_Primitive, const ATemplate : IPCB_PadViaTemplate)
function,LoadMeshFile,(MeshFile : WideString) : Integer
property,MasterLayerStack,IPCB_MasterLayerStack
function,MechanicalLayerIterator,IPCB_LayerObjectIterator
function,MechanicalLayers,IPCB_LayerSet
property,MechanicalPairs,IPCB_MechanicalLayerPairs
procedure,Mirror,(Axis : Integer, MirrOp : TMirrorOperation)
property,MiscFlag1,Boolean
property,MiscFlag2,Boolean
property,MiscFlag3,Boolean
property,Moveable,Boolean
procedure,MoveByXY,(AX : Integer, AY : Integer)
procedure,MoveToXY,(AX : Integer, AY : Integer)
procedure,Navigate_RedrawChangedObjectsInBoard,
property,Net,IPCB_Net
function,NetNameIsUnique,(ANet : IPCB_Net, AName : WideString) : Boolean
procedure,NewUndo,
property,ObjectId,TObjectId
property,ObjectIDString,TPCBString
property,OutputOptions,IPCB_OutputOptions
property,PadCacheRobotFlag,Boolean
property,PadViaCache,IPCB_PadViaLibrary
property,PadViaLibrary,IPCB_PadViaLibrary
property,PasteMaskExpansion,TCoord
property,PCB3DMovieManager,IPCB_3DMovieManager
property,PCBSheet,IPCB_Sheet
property,PCBWindow,HWND
property,PinPairsManager,IPCB_PinPairsManager
property,PlacerOptions,IPCB_AdvancedPlacerOptions
property,Polygon,IPCB_Polygon
property,PolygonNameTemplate,TPolygonNameTemplates
property,PolygonOutline,Boolean
property,PowerPlaneClearance,TCoord
property,PowerPlaneConnectStyle,TPlaneConnectStyle
property,PowerPlaneReliefExpansion,TCoord
property,PrimitiveCounter,IPCB_PrimitiveCounter
function,PrimPrimDistance,(APrimitive1 : IPCB_Primitive, APrimitive2 : IPCB_Primitive) : Integer
property,PrinterOptions,IPCB_PrinterOptions
procedure,RebuildBoardOutline,(ADefiningLayer : Integer)
procedure,RebuildPadCaches,
procedure,RebuildSplitBoardRegions,(FullRebuild : Boolean)
procedure,RecreateHandles,
procedure,ReDrawToDC,"(DC : NativeUInt, PrintKind : Integer, PrintWhat : Integer, const Layers : TV6_LayerSet)"
property,ReliefAirGap,TCoord
property,ReliefConductorWidth,TCoord
property,ReliefEntries,Integer
procedure,RemovePCBObject,(PCBObject : IPCB_Primitive)
function,Replicate,IPCB_Primitive
function,RequiredParamterSpace,Integer
procedure,RotateBy,(Angle : Double)
property,RouteToolPathLayer,TLayer
property,RoutingOptions,IPCB_BoardRoutingOptions
function,RuleNameUnique,(ARule : IPCB_Rule, AName : WideString) : Boolean
function,RunBatchDesignRuleCheck,"(ReportFilename : WideString, DRCReportFormat : TDRCReportFileFormat, DisplayReportFile : LongBool, PublishToWeb : LongBool) : LongBool"
property,SelectedObject[I: Integer],IPCB_Primitive
property,SelectedObjectCount,Integer
property,Selected,Boolean
function,SelectedObjectsCount,Integer
procedure,SelectedObjects_Add,(P : IPCB_Primitive)
procedure,SelectedObjects_BeginUpdate,
procedure,SelectedObjects_Clear,
procedure,SelectedObjects_EndUpdate,
function,SelectNewViewConfiguration,"(const CurConfigType : WideString, const CurConfig : WideString, out ConfigType : WideString, out Config : WideString) : Boolean"
procedure,SetState_DesignatorDisplayMode,(AMode : TDesignatorDisplayMode)
procedure,SetState_DocumentHasChanged,
procedure,SetState_MeshViewMode,(Id : Integer, ViewMode : TPCBMeshViewMode)
procedure,SetState_Navigate_HighlightObjectList,(HighlightMethods : THighlightMethodSet, ClearExisting : Boolean)
procedure,SetState_Preview,"(Enable : Boolean, Color : Cardinal, Opacity : Single, z : Integer, Height : Integer, sx : Single, sy : Single, SZ : Single)"
procedure,SetState_SaveCurrentStatusOfObjectsInBoard,
procedure,SetState_SwitchOutputCapabilityMode,(AOutputCapability : Boolean)
function,SetState_ViewConfigFromString,(const ConfigType : WideString, const Config : WideString) : Boolean
function,SetState_ViewConfigFromString_ForceRebuild,(const ConfigType : WideStrin
